time,channel_1,channel_2,channel_3
0.000000,0.000049,-0.000048,-0.000024
0.020000,0.011286,-0.018307,-0.010929
0.040000,0.022607,-0.036032,-0.021742
0.060000,0.033761,-0.052800,-0.032268
0.080000,0.044481,-0.068203,-0.042327
0.100000,0.054496,-0.081867,-0.051763
0.120000,0.063537,-0.093457,-0.060446
0.140000,0.071352,-0.102685,-0.068276
0.160000,0.077711,-0.109322,-0.075185
0.180000,0.082417,-0.113200,-0.081140
0.200000,0.085317,-0.114220,-0.086140
0.220000,0.086307,-0.112352,-0.090217
0.240000,0.085338,-0.107638,-0.093433
0.260000,0.082423,-0.100189,-0.095873
0.280000,0.077636,-0.090185,-0.097646
0.300000,0.071112,-0.077868,-0.098874
0.320000,0.063050,-0.063535,-0.099691
0.340000,0.053701,-0.047535,-0.100230
0.360000,0.043368,-0.030253,-0.100623
0.380000,0.032394,-0.012107,-0.100990
0.400000,0.021155,0.006467,-0.101436
0.420000,0.010042,0.025026,-0.102042
0.440000,-0.000544,0.043128,-0.102866
0.460000,-0.010209,0.060347,-0.103933
0.480000,-0.018581,0.076282,-0.105238
0.500000,-0.025321,0.090566,-0.106744
0.520000,-0.030134,0.102876,-0.108380
0.540000,-0.032785,0.112940,-0.110045
0.560000,-0.033106,0.120544,-0.111611
0.580000,-0.031000,0.125535,-0.112927
0.600000,-0.026455,0.127826,-0.113827
0.620000,-0.019538,0.127396,-0.114132
0.640000,-0.010401,0.124286,-0.113661
0.660000,0.000726,0.118604,-0.112237
0.680000,0.013538,0.110514,-0.109697
0.700000,0.027661,0.100234,-0.105896
0.720000,0.042669,0.088027,-0.100719
0.740000,0.058090,0.074196,-0.094084
0.760000,0.073427,0.059072,-0.085950
0.780000,0.088165,0.043006,-0.076321
0.800000,0.101796,0.026361,-0.065251
0.820000,0.113831,0.009496,-0.052839
0.840000,0.123819,-0.007236,-0.039239
0.860000,0.131358,-0.023502,-0.024651
0.880000,0.136115,-0.038995,-0.009319
0.900000,0.137835,-0.053443,0.006472
0.920000,0.136349,-0.066614,0.022406
0.940000,0.131586,-0.078323,0.038140
0.960000,0.123573,-0.088433,0.053317
0.980000,0.112438,-0.096856,0.067574
1.000000,0.098409,-0.103558,0.080552
1.020000,0.081805,-0.108554,0.091910
1.040000,0.063030,-0.111906,0.101333
1.060000,0.042561,-0.113720,0.108543
1.080000,0.020936,-0.114141,0.113308
1.100000,-0.001264,-0.113346,0.115453
1.120000,-0.023434,-0.111536,0.114863
1.140000,-0.044959,-0.108933,0.111493
1.160000,-0.065236,-0.105766,0.105367
1.180000,-0.083691,-0.102266,0.096581
1.200000,-0.099800,-0.098661,0.085305
1.220000,-0.113102,-0.095163,0.071774
1.240000,-0.123215,-0.091966,0.056291
1.260000,-0.129850,-0.089235,0.039211
1.280000,-0.132816,-0.087108,0.020941
1.300000,-0.132033,-0.085684,0.001922
1.320000,-0.127529,-0.085028,-0.017376
1.340000,-0.119440,-0.085165,-0.036472
1.360000,-0.108012,-0.086080,-0.054887
1.380000,-0.093585,-0.087722,-0.072151
1.400000,-0.076591,-0.090005,-0.087825
1.420000,-0.057536,-0.092811,-0.101509
1.440000,-0.036984,-0.095997,-0.112852
1.460000,-0.015544,-0.099397,-0.121566
1.480000,0.006153,-0.102832,-0.127434
1.500000,0.027469,-0.106114,-0.130315
1.520000,0.047783,-0.109053,-0.130147
1.540000,0.066506,-0.111466,-0.126955
1.560000,0.083101,-0.113183,-0.120844
1.580000,0.097097,-0.114049,-0.111999
1.600000,0.108103,-0.113937,-0.100681
1.620000,0.115823,-0.112747,-0.087219
1.640000,0.120056,-0.110412,-0.071997
1.660000,0.120711,-0.106899,-0.055450
1.680000,0.117799,-0.102216,-0.038043
1.700000,0.111437,-0.096404,-0.020266
1.720000,0.101844,-0.089544,-0.002610
1.740000,0.089327,-0.081748,0.014436
1.760000,0.074276,-0.073163,0.030411
1.780000,0.057148,-0.063960,0.044887
1.800000,0.038453,-0.054336,0.057485
1.820000,0.018736,-0.044500,0.067885
1.840000,-0.001439,-0.034674,0.075838
1.860000,-0.021506,-0.025083,0.081169
1.880000,-0.040916,-0.015946,0.083786
1.900000,-0.059152,-0.007476,0.083678
1.920000,-0.075745,0.000134,0.080920
1.940000,-0.090284,0.006712,0.075667
1.960000,-0.102433,0.012116,0.068149
1.980000,-0.111932,0.016234,0.058665
2.000000,-0.118607,0.018990,0.047573
2.020000,-0.122373,0.020350,0.035280
2.040000,-0.123228,0.020315,0.022226
2.060000,-0.121258,0.018929,0.008876
2.080000,-0.116623,0.016273,-0.004301
2.100000,-0.109554,0.012467,-0.016841
2.120000,-0.100340,0.007662,-0.028303
2.140000,-0.089317,0.002039,-0.038279
2.160000,-0.076855,-0.004197,-0.046411
2.180000,-0.063341,-0.010822,-0.052397
2.200000,-0.049172,-0.017602,-0.056003
2.220000,-0.034733,-0.024296,-0.057072
2.240000,-0.020389,-0.030664,-0.055525
2.260000,-0.006473,-0.036476,-0.051364
2.280000,0.006727,-0.041514,-0.044675
2.300000,0.018970,-0.045582,-0.035622
2.320000,0.030075,-0.048510,-0.024445
2.340000,0.039919,-0.050158,-0.011449
2.360000,0.048442,-0.050418,0.003001
2.380000,0.055640,-0.049222,0.018495
2.400000,0.061569,-0.046536,0.034586
2.420000,0.066331,-0.042369,0.050806
2.440000,0.070073,-0.036764,0.066681
2.460000,0.072973,-0.029803,0.081741
2.480000,0.075235,-0.021602,0.095539
2.500000,0.077071,-0.012306,0.107660
2.520000,0.078697,-0.002086,0.117733
2.540000,0.080317,0.008865,0.125445
2.560000,0.082116,0.020340,0.130549
2.580000,0.084248,0.032119,0.132867
2.600000,0.086831,0.043981,0.132300
2.620000,0.089939,0.055705,0.128829
2.640000,0.093599,0.067077,0.122512
2.660000,0.097787,0.077897,0.113487
2.680000,0.102433,0.087980,0.101962
2.700000,0.107416,0.097162,0.088215
2.720000,0.112574,0.105305,0.072579
2.740000,0.117709,0.112295,0.055439
2.760000,0.122595,0.118049,0.037214
2.780000,0.126983,0.122511,0.018350
2.800000,0.130620,0.125653,-0.000695
2.820000,0.133251,0.127476,-0.019463
2.840000,0.134635,0.128005,-0.037506
2.860000,0.134553,0.127290,-0.054404
2.880000,0.132821,0.125397,-0.069770
2.900000,0.129296,0.122413,-0.083263
2.920000,0.123886,0.118435,-0.094593
2.940000,0.116551,0.113569,-0.103532
2.960000,0.107314,0.107926,-0.109915
2.980000,0.096259,0.101616,-0.113645
3.000000,0.083528,0.094747,-0.114689
3.020000,0.069324,0.087424,-0.113084
3.040000,0.053903,0.079738,-0.108927
3.060000,0.037567,0.071773,-0.102375
3.080000,0.020656,0.063600,-0.093635
3.100000,0.003542,0.055276,-0.082959
3.120000,-0.013389,0.046847,-0.070634
3.140000,-0.029743,0.038346,-0.056971
3.160000,-0.045130,0.029795,-0.042301
3.180000,-0.059181,0.021207,-0.026957
3.200000,-0.071553,0.012587,-0.011273
3.220000,-0.081943,0.003940,0.004432
3.240000,-0.090097,-0.004735,0.019858
3.260000,-0.095817,-0.013433,0.034733
3.280000,-0.098967,-0.022147,0.048816
3.300000,-0.099477,-0.030859,0.061906
3.320000,-0.097344,-0.039544,0.073842
3.340000,-0.092632,-0.048163,0.084505
3.360000,-0.085470,-0.056662,0.093818
3.380000,-0.076047,-0.064974,0.101745
3.400000,-0.064605,-0.073016,0.108287
3.420000,-0.051433,-0.080690,0.113483
3.440000,-0.036854,-0.087885,0.117398
3.460000,-0.021220,-0.094481,0.120122
3.480000,-0.004894,-0.100347,0.121763
3.500000,0.011753,-0.105347,0.122441
3.520000,0.028359,-0.109345,0.122283
3.540000,0.044579,-0.112209,0.121412
3.560000,0.060095,-0.113812,0.119947
3.580000,0.074624,-0.114042,0.117998
3.600000,0.087926,-0.112804,0.115655
3.620000,0.099807,-0.110023,0.112995
3.640000,0.110124,-0.105652,0.110070
3.660000,0.118790,-0.099673,0.106915
3.680000,0.125765,-0.092099,0.103542
3.700000,0.131065,-0.082978,0.099943
3.720000,0.134749,-0.072395,0.096093
3.740000,0.136919,-0.060469,0.091953
3.760000,0.137714,-0.047354,0.087472
3.780000,0.137298,-0.033237,0.082595
3.800000,0.135859,-0.018335,0.077263
3.820000,0.133593,-0.002892,0.071423
3.840000,0.130703,0.012830,0.065026
3.860000,0.127385,0.028553,0.058040
3.880000,0.123826,0.043989,0.050447
3.900000,0.120191,0.058851,0.042248
3.920000,0.116626,0.072856,0.033467
3.940000,0.113244,0.085735,0.024151
3.960000,0.110130,0.097239,0.014374
3.980000,0.107338,0.107147,0.004228
4.000000,0.104887,0.115271,-0.006168
4.020000,0.102768,0.121463,-0.016678
4.040000,0.100942,0.125620,-0.027150
4.060000,0.099348,0.127685,-0.037420
4.080000,0.097904,0.127653,-0.047319
4.100000,0.096515,0.125569,-0.056675
4.120000,0.095078,0.121530,-0.065323
4.140000,0.093489,0.115683,-0.073105
4.160000,0.091647,0.108219,-0.079884
4.180000,0.089459,0.099374,-0.085541
4.200000,0.086848,0.089417,-0.089983
4.220000,0.083756,0.078647,-0.093150
4.240000,0.080145,0.067387,-0.095012
4.260000,0.075999,0.055969,-0.095575
4.280000,0.071328,0.044733,-0.094881
4.300000,0.066166,0.034011,-0.093007
4.320000,0.060565,0.024123,-0.090065
4.340000,0.054601,0.015362,-0.086195
4.360000,0.048361,0.007994,-0.081568
4.380000,0.041947,0.002241,-0.076373
4.400000,0.035462,-0.001718,-0.070819
4.420000,0.029015,-0.003758,-0.065124
4.440000,0.022706,-0.003808,-0.059509
4.460000,0.016629,-0.001857,-0.054192
4.480000,0.010860,0.002047,-0.049381
4.500000,0.005458,0.007798,-0.045265
4.520000,0.000461,0.015233,-0.042013
4.540000,-0.004117,0.024136,-0.039762
4.560000,-0.008289,0.034244,-0.038619
4.580000,-0.012089,0.045256,-0.038650
4.600000,-0.015576,0.056835,-0.039885
4.620000,-0.018831,0.068623,-0.042313
4.640000,-0.021948,0.080250,-0.045883
4.660000,-0.025035,0.091341,-0.050504
4.680000,-0.028205,0.101529,-0.056052
4.700000,-0.031574,0.110466,-0.062368
4.720000,-0.035250,0.117831,-0.069270
4.740000,-0.039327,0.123341,-0.076551
4.760000,-0.043884,0.126759,-0.083992
4.780000,-0.048975,0.127900,-0.091367
4.800000,-0.054625,0.126640,-0.098450
4.820000,-0.060829,0.122916,-0.105020
4.840000,-0.067545,0.116733,-0.110871
4.860000,-0.074699,0.108162,-0.115818
4.880000,-0.082180,0.097338,-0.119702
4.900000,-0.089847,0.084462,-0.122394
4.920000,-0.097530,0.069791,-0.123799
4.940000,-0.105034,0.053633,-0.123862
4.960000,-0.112150,0.036344,-0.122561
4.980000,-0.118656,0.018312,-0.119917
5.000000,-0.124332,-0.000048,-0.115984
5.020000,-0.128964,-0.018307,-0.110852
5.040000,-0.132353,-0.036032,-0.104641
5.060000,-0.134327,-0.052800,-0.097495
5.080000,-0.134747,-0.068203,-0.089579
5.100000,-0.133513,-0.081867,-0.081071
5.120000,-0.130575,-0.093457,-0.072156
5.140000,-0.125930,-0.102685,-0.063019
5.160000,-0.119633,-0.109322,-0.053838
5.180000,-0.111793,-0.113200,-0.044781
5.200000,-0.102572,-0.114220,-0.035993
5.220000,-0.092185,-0.112352,-0.027600
5.240000,-0.080893,-0.107638,-0.019698
5.260000,-0.068996,-0.100189,-0.012355
5.280000,-0.056826,-0.090185,-0.005605
5.300000,-0.044733,-0.077868,0.000548
5.320000,-0.033080,-0.063535,0.006130
5.340000,-0.022224,-0.047535,0.011198
5.360000,-0.012510,-0.030253,0.015832
5.380000,-0.004254,-0.012107,0.020133
5.400000,0.002266,0.006467,0.024217
5.420000,0.006821,0.025026,0.028208
5.440000,0.009242,0.043128,0.032233
5.460000,0.009427,0.060347,0.036414
5.480000,0.007347,0.076282,0.040863
5.500000,0.003045,0.090566,0.045672
5.520000,-0.003355,0.102876,0.050911
5.540000,-0.011656,0.112940,0.056621
5.560000,-0.021592,0.120544,0.062812
5.580000,-0.032832,0.125535,0.069456
5.600000,-0.044991,0.127826,0.076492
5.620000,-0.057642,0.127396,0.083819
5.640000,-0.070328,0.124286,0.091304
5.660000,-0.082576,0.118604,0.098781
5.680000,-0.093915,0.110514,0.106056
5.700000,-0.103887,0.100234,0.112914
5.720000,-0.112068,0.088027,0.119126
5.740000,-0.118079,0.074196,0.124455
5.760000,-0.121600,0.059072,0.128664
5.780000,-0.122386,0.043006,0.131528
5.800000,-0.120269,0.026361,0.132841
5.820000,-0.115175,0.009496,0.132423
5.840000,-0.107120,-0.007236,0.130130
5.860000,-0.096217,-0.023502,0.125861
5.880000,-0.082674,-0.038995,0.119563
5.900000,-0.066785,-0.053443,0.111238
5.920000,-0.048928,-0.066614,0.100944
5.940000,-0.029553,-0.078323,0.088796
5.960000,-0.009166,-0.088433,0.074966
5.980000,0.011683,-0.096856,0.059685
6.000000,0.032414,-0.103558,0.043230
6.020000,0.052442,-0.108554,0.025927
6.040000,0.071190,-0.111906,0.008138
6.060000,0.088107,-0.113720,-0.009746
6.080000,0.102688,-0.114141,-0.027317
6.100000,0.114491,-0.113346,-0.044159
6.120000,0.123146,-0.111536,-0.059860
6.140000,0.128376,-0.108933,-0.074024
6.160000,0.129999,-0.105766,-0.086287
6.180000,0.127937,-0.102266,-0.096319
6.200000,0.122224,-0.098661,-0.103843
6.220000,0.112999,-0.095163,-0.108640
6.240000,0.100506,-0.091966,-0.110558
6.260000,0.085086,-0.089235,-0.109517
6.280000,0.067172,-0.087108,-0.105512
6.300000,0.047267,-0.085684,-0.098616
6.320000,0.025939,-0.085028,-0.088979
6.340000,0.003796,-0.085165,-0.076825
6.360000,-0.018527,-0.086080,-0.062446
6.380000,-0.040390,-0.087722,-0.046197
6.400000,-0.061169,-0.090005,-0.028483
6.420000,-0.080269,-0.092811,-0.009752
6.440000,-0.097150,-0.095997,0.009519
6.460000,-0.111335,-0.099397,0.028837
6.480000,-0.122432,-0.102832,0.047705
6.500000,-0.130141,-0.106114,0.065642
6.520000,-0.134263,-0.109053,0.082187
6.540000,-0.134707,-0.111466,0.096921
6.560000,-0.131491,-0.113183,0.109474
6.580000,-0.124741,-0.114049,0.119539
6.600000,-0.114688,-0.113937,0.126876
6.620000,-0.101657,-0.112747,0.131325
6.640000,-0.086056,-0.110412,0.132807
6.660000,-0.068369,-0.106899,0.131326
6.680000,-0.049131,-0.102216,0.126970
6.700000,-0.028921,-0.096404,0.119910
6.720000,-0.008334,-0.089544,0.110390
6.740000,0.012029,-0.081748,0.098725
6.760000,0.031583,-0.073163,0.085287
6.780000,0.049777,-0.063960,0.070499
6.800000,0.066109,-0.054336,0.054815
6.820000,0.080139,-0.044500,0.038716
6.840000,0.091503,-0.034674,0.022685
6.860000,0.099923,-0.025083,0.007201
6.880000,0.105211,-0.015946,-0.007280
6.900000,0.107274,-0.007476,-0.020337
6.920000,0.106114,0.000134,-0.031596
6.940000,0.101825,0.006712,-0.040744
6.960000,0.094588,0.012116,-0.047534
6.980000,0.084664,0.016234,-0.051797
7.000000,0.072379,0.018990,-0.053441
7.020000,0.058116,0.020350,-0.052461
7.040000,0.042300,0.020315,-0.048933
7.060000,0.025381,0.018929,-0.043012
7.080000,0.007821,0.016273,-0.034930
7.100000,-0.009923,0.012467,-0.024986
7.120000,-0.027409,0.007662,-0.013539
7.140000,-0.044232,0.002039,-0.000994
7.160000,-0.060028,-0.004197,0.012210
7.180000,-0.074485,-0.010822,0.025609
7.200000,-0.087355,-0.017602,0.038735
7.220000,-0.098456,-0.024296,0.051128
7.240000,-0.107674,-0.030664,0.062347
7.260000,-0.114966,-0.036476,0.071987
7.280000,-0.120353,-0.041514,0.079690
7.300000,-0.123919,-0.045582,0.085157
7.320000,-0.125804,-0.048510,0.088156
7.340000,-0.126192,-0.050158,0.088529
7.360000,-0.125304,-0.050418,0.086198
7.380000,-0.123386,-0.049222,0.081165
7.400000,-0.120696,-0.046536,0.073516
7.420000,-0.117493,-0.042369,0.063415
7.440000,-0.114025,-0.036764,0.051098
7.460000,-0.110521,-0.029803,0.036872
7.480000,-0.107177,-0.021602,0.021099
7.500000,-0.104151,-0.012306,0.004191
7.520000,-0.101559,-0.002086,-0.013407
